frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
0,0,[536.6812744140625 897.0491943359375 1643.162109375 1162.9873046875],[819.0999755859375 685.9903564453125 1207.6890869140625 802.33837890625],0.6921156644821167,MZB-528,0.7421317628233763
